block,layer,position,prompt,rank_intermediate,rank_answer
A,0,8,What is the capital of the ally of the ally of Handor?,24200,21487
A,0,9,What is the capital of the ally of the ally of Handor?,36950,19699
A,0,10,What is the capital of the ally of the ally of Handor?,21745,2348
A,0,11,What is the capital of the ally of the ally of Handor?,129141,6249
A,0,12,What is the capital of the ally of the ally of Handor?,106385,5603
A,0,13,What is the capital of the ally of the ally of Handor?,127560,117612
A,1,8,What is the capital of the ally of the ally of Handor?,18219,5760
A,1,9,What is the capital of the ally of the ally of Handor?,41776,6084
A,1,10,What is the capital of the ally of the ally of Handor?,17097,401
A,1,11,What is the capital of the ally of the ally of Handor?,119098,1502
A,1,12,What is the capital of the ally of the ally of Handor?,145283,56896
A,1,13,What is the capital of the ally of the ally of Handor?,134217,112203
A,2,8,What is the capital of the ally of the ally of Handor?,23285,6006
A,2,9,What is the capital of the ally of the ally of Handor?,56555,6693
A,2,10,What is the capital of the ally of the ally of Handor?,18312,371
A,2,11,What is the capital of the ally of the ally of Handor?,125420,3162
A,2,12,What is the capital of the ally of the ally of Handor?,141305,57046
A,2,13,What is the capital of the ally of the ally of Handor?,139592,132004
A,3,8,What is the capital of the ally of the ally of Handor?,15102,888
A,3,9,What is the capital of the ally of the ally of Handor?,33394,1941
A,3,10,What is the capital of the ally of the ally of Handor?,11288,205
A,3,11,What is the capital of the ally of the ally of Handor?,102963,156
A,3,12,What is the capital of the ally of the ally of Handor?,139518,4880
A,3,13,What is the capital of the ally of the ally of Handor?,95238,56586
A,4,8,What is the capital of the ally of the ally of Handor?,10036,5544
A,4,9,What is the capital of the ally of the ally of Handor?,38115,3504
A,4,10,What is the capital of the ally of the ally of Handor?,6006,342
A,4,11,What is the capital of the ally of the ally of Handor?,121558,815
A,4,12,What is the capital of the ally of the ally of Handor?,142466,15995
A,4,13,What is the capital of the ally of the ally of Handor?,114046,69715
A,5,8,What is the capital of the ally of the ally of Handor?,5898,2590
A,5,9,What is the capital of the ally of the ally of Handor?,52192,5177
A,5,10,What is the capital of the ally of the ally of Handor?,7025,491
A,5,11,What is the capital of the ally of the ally of Handor?,106619,1777
A,5,12,What is the capital of the ally of the ally of Handor?,147674,88986
A,5,13,What is the capital of the ally of the ally of Handor?,121770,91878
A,6,8,What is the capital of the ally of the ally of Handor?,5079,1694
A,6,9,What is the capital of the ally of the ally of Handor?,29277,1080
A,6,10,What is the capital of the ally of the ally of Handor?,3736,277
A,6,11,What is the capital of the ally of the ally of Handor?,91277,1448
A,6,12,What is the capital of the ally of the ally of Handor?,143872,47284
A,6,13,What is the capital of the ally of the ally of Handor?,92270,32971
A,7,8,What is the capital of the ally of the ally of Handor?,3718,1072
A,7,9,What is the capital of the ally of the ally of Handor?,26084,2128
A,7,10,What is the capital of the ally of the ally of Handor?,4470,1516
A,7,11,What is the capital of the ally of the ally of Handor?,84552,1446
A,7,12,What is the capital of the ally of the ally of Handor?,143913,21886
A,7,13,What is the capital of the ally of the ally of Handor?,87468,27036
A,8,8,What is the capital of the ally of the ally of Handor?,7752,735
A,8,9,What is the capital of the ally of the ally of Handor?,21456,2850
A,8,10,What is the capital of the ally of the ally of Handor?,2239,1792
A,8,11,What is the capital of the ally of the ally of Handor?,93345,2044
A,8,12,What is the capital of the ally of the ally of Handor?,146190,30111
A,8,13,What is the capital of the ally of the ally of Handor?,87852,29649
A,9,8,What is the capital of the ally of the ally of Handor?,9698,556
A,9,9,What is the capital of the ally of the ally of Handor?,14613,587
A,9,10,What is the capital of the ally of the ally of Handor?,1035,303
A,9,11,What is the capital of the ally of the ally of Handor?,88484,2292
A,9,12,What is the capital of the ally of the ally of Handor?,143454,54198
A,9,13,What is the capital of the ally of the ally of Handor?,92768,53019
A,10,8,What is the capital of the ally of the ally of Handor?,16179,1424
A,10,9,What is the capital of the ally of the ally of Handor?,16905,1143
A,10,10,What is the capital of the ally of the ally of Handor?,685,322
A,10,11,What is the capital of the ally of the ally of Handor?,126922,6804
A,10,12,What is the capital of the ally of the ally of Handor?,149473,77371
A,10,13,What is the capital of the ally of the ally of Handor?,99397,88054
A,11,8,What is the capital of the ally of the ally of Handor?,15128,801
A,11,9,What is the capital of the ally of the ally of Handor?,5923,410
A,11,10,What is the capital of the ally of the ally of Handor?,613,116
A,11,11,What is the capital of the ally of the ally of Handor?,121903,5035
A,11,12,What is the capital of the ally of the ally of Handor?,147150,54158
A,11,13,What is the capital of the ally of the ally of Handor?,100503,70264
A,12,8,What is the capital of the ally of the ally of Handor?,3456,494
A,12,9,What is the capital of the ally of the ally of Handor?,1551,369
A,12,10,What is the capital of the ally of the ally of Handor?,188,82
A,12,11,What is the capital of the ally of the ally of Handor?,87479,4146
A,12,12,What is the capital of the ally of the ally of Handor?,143211,44900
A,12,13,What is the capital of the ally of the ally of Handor?,103082,75782
A,13,8,What is the capital of the ally of the ally of Handor?,2522,398
A,13,9,What is the capital of the ally of the ally of Handor?,1035,175
A,13,10,What is the capital of the ally of the ally of Handor?,222,87
A,13,11,What is the capital of the ally of the ally of Handor?,79778,6513
A,13,12,What is the capital of the ally of the ally of Handor?,141018,44107
A,13,13,What is the capital of the ally of the ally of Handor?,104192,133102
A,14,8,What is the capital of the ally of the ally of Handor?,2242,1020
A,14,9,What is the capital of the ally of the ally of Handor?,725,371
A,14,10,What is the capital of the ally of the ally of Handor?,203,81
A,14,11,What is the capital of the ally of the ally of Handor?,63549,7413
A,14,12,What is the capital of the ally of the ally of Handor?,133007,48408
A,14,13,What is the capital of the ally of the ally of Handor?,113074,142958
A,15,8,What is the capital of the ally of the ally of Handor?,1100,691
A,15,9,What is the capital of the ally of the ally of Handor?,403,868
A,15,10,What is the capital of the ally of the ally of Handor?,40,849
A,15,11,What is the capital of the ally of the ally of Handor?,43544,6678
A,15,12,What is the capital of the ally of the ally of Handor?,135494,95640
A,15,13,What is the capital of the ally of the ally of Handor?,92946,130749
A,16,8,What is the capital of the ally of the ally of Handor?,2233,1341
A,16,9,What is the capital of the ally of the ally of Handor?,2342,11791
A,16,10,What is the capital of the ally of the ally of Handor?,180,2195
A,16,11,What is the capital of the ally of the ally of Handor?,78058,25370
A,16,12,What is the capital of the ally of the ally of Handor?,145450,141661
A,16,13,What is the capital of the ally of the ally of Handor?,99629,136351
A,17,8,What is the capital of the ally of the ally of Handor?,2222,1452
A,17,9,What is the capital of the ally of the ally of Handor?,5660,17051
A,17,10,What is the capital of the ally of the ally of Handor?,41,1505
A,17,11,What is the capital of the ally of the ally of Handor?,57796,16383
A,17,12,What is the capital of the ally of the ally of Handor?,118196,113481
A,17,13,What is the capital of the ally of the ally of Handor?,102704,145136
A,18,8,What is the capital of the ally of the ally of Handor?,2201,263
A,18,9,What is the capital of the ally of the ally of Handor?,2586,4725
A,18,10,What is the capital of the ally of the ally of Handor?,12,529
A,18,11,What is the capital of the ally of the ally of Handor?,52581,6892
A,18,12,What is the capital of the ally of the ally of Handor?,103685,93393
A,18,13,What is the capital of the ally of the ally of Handor?,112274,142202
A,19,8,What is the capital of the ally of the ally of Handor?,3264,179
A,19,9,What is the capital of the ally of the ally of Handor?,1814,8604
A,19,10,What is the capital of the ally of the ally of Handor?,12,164
A,19,11,What is the capital of the ally of the ally of Handor?,23306,1725
A,19,12,What is the capital of the ally of the ally of Handor?,93762,56324
A,19,13,What is the capital of the ally of the ally of Handor?,130682,142402
A,20,8,What is the capital of the ally of the ally of Handor?,1295,251
A,20,9,What is the capital of the ally of the ally of Handor?,3001,26181
A,20,10,What is the capital of the ally of the ally of Handor?,7,190
A,20,11,What is the capital of the ally of the ally of Handor?,18827,8566
A,20,12,What is the capital of the ally of the ally of Handor?,60862,64616
A,20,13,What is the capital of the ally of the ally of Handor?,129113,144668
A,21,8,What is the capital of the ally of the ally of Handor?,2033,368
A,21,9,What is the capital of the ally of the ally of Handor?,28059,75243
A,21,10,What is the capital of the ally of the ally of Handor?,41,233
A,21,11,What is the capital of the ally of the ally of Handor?,78827,6847
A,21,12,What is the capital of the ally of the ally of Handor?,67930,26018
A,21,13,What is the capital of the ally of the ally of Handor?,136761,146237
A,22,8,What is the capital of the ally of the ally of Handor?,3311,939
A,22,9,What is the capital of the ally of the ally of Handor?,41031,80276
A,22,10,What is the capital of the ally of the ally of Handor?,80,118
A,22,11,What is the capital of the ally of the ally of Handor?,63066,41734
A,22,12,What is the capital of the ally of the ally of Handor?,87780,30154
A,22,13,What is the capital of the ally of the ally of Handor?,137418,145114
A,23,8,What is the capital of the ally of the ally of Handor?,4901,1194
A,23,9,What is the capital of the ally of the ally of Handor?,29770,50369
A,23,10,What is the capital of the ally of the ally of Handor?,125,99
A,23,11,What is the capital of the ally of the ally of Handor?,30002,25922
A,23,12,What is the capital of the ally of the ally of Handor?,55070,37678
A,23,13,What is the capital of the ally of the ally of Handor?,133918,145230
A,24,8,What is the capital of the ally of the ally of Handor?,8782,586
A,24,9,What is the capital of the ally of the ally of Handor?,46621,46539
A,24,10,What is the capital of the ally of the ally of Handor?,72,66
A,24,11,What is the capital of the ally of the ally of Handor?,71959,10240
A,24,12,What is the capital of the ally of the ally of Handor?,116134,26303
A,24,13,What is the capital of the ally of the ally of Handor?,140114,142936
A,25,8,What is the capital of the ally of the ally of Handor?,11617,1629
A,25,9,What is the capital of the ally of the ally of Handor?,52678,29903
A,25,10,What is the capital of the ally of the ally of Handor?,47,80
A,25,11,What is the capital of the ally of the ally of Handor?,57733,20976
A,25,12,What is the capital of the ally of the ally of Handor?,121948,16041
A,25,13,What is the capital of the ally of the ally of Handor?,134004,141175
A,26,8,What is the capital of the ally of the ally of Handor?,10254,700
A,26,9,What is the capital of the ally of the ally of Handor?,25198,3057
A,26,10,What is the capital of the ally of the ally of Handor?,38,47
A,26,11,What is the capital of the ally of the ally of Handor?,37581,4354
