block,layer,position,prompt,rank_intermediate,rank_answer
ic,19,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,38726,23770
ic,19,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,151532,136142
ic,19,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,151145,59707
ic,19,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,125154,33572
ic,20,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,131642,76247
ic,20,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,2855,456
ic,20,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,9564,39825
ic,20,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,151835,132925
ic,20,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,146363,57725
ic,20,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,123100,50984
ic,21,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,106708,50683
ic,21,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,122,667
ic,21,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,13212,46439
ic,21,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,151168,136337
ic,21,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,140401,74025
ic,21,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,96593,79768
ic,22,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,36914,56862
ic,22,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,0,986
ic,22,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,27390,81680
ic,22,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,140440,136683
ic,22,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,79495,56016
ic,22,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,35624,34643
ic,23,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,20829,81766
ic,23,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,1,875
ic,23,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,39697,82646
ic,23,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,125441,118924
ic,23,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,42048,67390
ic,23,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,49814,28070
ic,24,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,376,35174
ic,24,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,0,471
ic,24,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,5770,110680
ic,24,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,34998,111334
ic,24,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,1328,32157
ic,24,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,831,3728
ic,25,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,50,12183
ic,25,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,1,124
ic,25,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,5593,90396
ic,25,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,10188,50935
ic,25,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,292,11926
ic,25,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,129,594
ic,26,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,23,7237
ic,26,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,0,98
ic,26,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,3384,72546
ic,26,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,4808,42609
ic,26,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,173,10548
ic,26,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,24,56
ic,0,100,The language of Loka is Rudtol. The language of Yelortol is ,7825,44136
ic,0,101,The language of Loka is Rudtol. The language of Yelortol is ,22802,18445
ic,0,102,The language of Loka is Rudtol. The language of Yelortol is ,33854,25837
ic,0,103,The language of Loka is Rudtol. The language of Yelortol is ,39697,73767
ic,0,104,The language of Loka is Rudtol. The language of Yelortol is ,44993,29636
ic,0,105,The language of Loka is Rudtol. The language of Yelortol is ,32912,76548
ic,1,100,The language of Loka is Rudtol. The language of Yelortol is ,13346,78294
ic,1,101,The language of Loka is Rudtol. The language of Yelortol is ,50042,50503
ic,1,102,The language of Loka is Rudtol. The language of Yelortol is ,80465,76580
ic,1,103,The language of Loka is Rudtol. The language of Yelortol is ,54916,115417
ic,1,104,The language of Loka is Rudtol. The language of Yelortol is ,89109,105298
ic,1,105,The language of Loka is Rudtol. The language of Yelortol is ,43211,105210
ic,2,100,The language of Loka is Rudtol. The language of Yelortol is ,20537,64350
ic,2,101,The language of Loka is Rudtol. The language of Yelortol is ,106658,62820
ic,2,102,The language of Loka is Rudtol. The language of Yelortol is ,127442,112765
ic,2,103,The language of Loka is Rudtol. The language of Yelortol is ,119827,135051
ic,2,104,The language of Loka is Rudtol. The language of Yelortol is ,106849,117267
ic,2,105,The language of Loka is Rudtol. The language of Yelortol is ,102955,111673
ic,3,100,The language of Loka is Rudtol. The language of Yelortol is ,963,11552
ic,3,101,The language of Loka is Rudtol. The language of Yelortol is ,20800,20555
ic,3,102,The language of Loka is Rudtol. The language of Yelortol is ,73654,64211
ic,3,103,The language of Loka is Rudtol. The language of Yelortol is ,25114,100915
ic,3,104,The language of Loka is Rudtol. The language of Yelortol is ,31746,67205
ic,3,105,The language of Loka is Rudtol. The language of Yelortol is ,21838,22492
ic,4,100,The language of Loka is Rudtol. The language of Yelortol is ,8272,37176
ic,4,101,The language of Loka is Rudtol. The language of Yelortol is ,127590,101783
ic,4,102,The language of Loka is Rudtol. The language of Yelortol is ,138530,126068
ic,4,103,The language of Loka is Rudtol. The language of Yelortol is ,108473,143593
ic,4,104,The language of Loka is Rudtol. The language of Yelortol is ,128413,129665
ic,4,105,The language of Loka is Rudtol. The language of Yelortol is ,110759,111295
ic,5,100,The language of Loka is Rudtol. The language of Yelortol is ,4282,28906
ic,5,101,The language of Loka is Rudtol. The language of Yelortol is ,92586,86990
ic,5,102,The language of Loka is Rudtol. The language of Yelortol is ,129449,123271
ic,5,103,The language of Loka is Rudtol. The language of Yelortol is ,107053,143961
ic,5,104,The language of Loka is Rudtol. The language of Yelortol is ,75010,115211
ic,5,105,The language of Loka is Rudtol. The language of Yelortol is ,56566,107094
ic,6,100,The language of Loka is Rudtol. The language of Yelortol is ,4685,15738
ic,6,101,The language of Loka is Rudtol. The language of Yelortol is ,110712,93935
ic,6,102,The language of Loka is Rudtol. The language of Yelortol is ,129185,125526
ic,6,103,The language of Loka is Rudtol. The language of Yelortol is ,119230,143344
ic,6,104,The language of Loka is Rudtol. The language of Yelortol is ,111507,131046
ic,6,105,The language of Loka is Rudtol. The language of Yelortol is ,26833,62573
ic,7,100,The language of Loka is Rudtol. The language of Yelortol is ,3145,24269
ic,7,101,The language of Loka is Rudtol. The language of Yelortol is ,80207,101480
ic,7,102,The language of Loka is Rudtol. The language of Yelortol is ,94359,119285
ic,7,103,The language of Loka is Rudtol. The language of Yelortol is ,100268,140000
ic,7,104,The language of Loka is Rudtol. The language of Yelortol is ,70417,107555
ic,7,105,The language of Loka is Rudtol. The language of Yelortol is ,35871,105621
ic,8,100,The language of Loka is Rudtol. The language of Yelortol is ,26955,71728
ic,8,101,The language of Loka is Rudtol. The language of Yelortol is ,121306,131403
ic,8,102,The language of Loka is Rudtol. The language of Yelortol is ,126446,124904
ic,8,103,The language of Loka is Rudtol. The language of Yelortol is ,96150,144544
ic,8,104,The language of Loka is Rudtol. The language of Yelortol is ,133190,143610
ic,8,105,The language of Loka is Rudtol. The language of Yelortol is ,76939,135991
ic,9,100,The language of Loka is Rudtol. The language of Yelortol is ,10204,44588
ic,9,101,The language of Loka is Rudtol. The language of Yelortol is ,130293,127540
ic,9,102,The language of Loka is Rudtol. The language of Yelortol is ,127119,111089
ic,9,103,The language of Loka is Rudtol. The language of Yelortol is ,80899,132325
ic,9,104,The language of Loka is Rudtol. The language of Yelortol is ,109341,129931
ic,9,105,The language of Loka is Rudtol. The language of Yelortol is ,57076,130292
ic,10,100,The language of Loka is Rudtol. The language of Yelortol is ,6386,29218
ic,10,101,The language of Loka is Rudtol. The language of Yelortol is ,129852,119598
ic,10,102,The language of Loka is Rudtol. The language of Yelortol is ,125542,122053
ic,10,103,The language of Loka is Rudtol. The language of Yelortol is ,82260,131612
ic,10,104,The language of Loka is Rudtol. The language of Yelortol is ,104884,125876
ic,10,105,The language of Loka is Rudtol. The language of Yelortol is ,118474,141821
ic,11,100,The language of Loka is Rudtol. The language of Yelortol is ,3689,19484
ic,11,101,The language of Loka is Rudtol. The language of Yelortol is ,119876,124475
ic,11,102,The language of Loka is Rudtol. The language of Yelortol is ,105967,142070
ic,11,103,The language of Loka is Rudtol. The language of Yelortol is ,61398,113836
ic,11,104,The language of Loka is Rudtol. The language of Yelortol is ,96715,136103
ic,11,105,The language of Loka is Rudtol. The language of Yelortol is ,97611,139544
ic,12,100,The language of Loka is Rudtol. The language of Yelortol is ,1683,18585
ic,12,101,The language of Loka is Rudtol. The language of Yelortol is ,69672,109864
ic,12,102,The language of Loka is Rudtol. The language of Yelortol is ,147855,140248
ic,12,103,The language of Loka is Rudtol. The language of Yelortol is ,24464,110065
ic,12,104,The language of Loka is Rudtol. The language of Yelortol is ,42439,137995
ic,12,105,The language of Loka is Rudtol. The language of Yelortol is ,46138,132861
ic,13,100,The language of Loka is Rudtol. The language of Yelortol is ,1199,18195
ic,13,101,The language of Loka is Rudtol. The language of Yelortol is ,57459,100801
ic,13,102,The language of Loka is Rudtol. The language of Yelortol is ,28305,89188
ic,13,103,The language of Loka is Rudtol. The language of Yelortol is ,20343,110690
ic,13,104,The language of Loka is Rudtol. The language of Yelortol is ,47083,143276
ic,13,105,The language of Loka is Rudtol. The language of Yelortol is ,21984,91456
ic,14,100,The language of Loka is Rudtol. The language of Yelortol is ,2979,9841
ic,14,101,The language of Loka is Rudtol. The language of Yelortol is ,90729,100801
ic,14,102,The language of Loka is Rudtol. The language of Yelortol is ,126236,127229
ic,14,103,The language of Loka is Rudtol. The language of Yelortol is ,15770,62867
ic,14,104,The language of Loka is Rudtol. The language of Yelortol is ,51922,123029
ic,14,105,The language of Loka is Rudtol. The language of Yelortol is ,61705,78710
ic,15,100,The language of Loka is Rudtol. The language of Yelortol is ,3322,8657
ic,15,101,The language of Loka is Rudtol. The language of Yelortol is ,119160,120513
ic,15,102,The language of Loka is Rudtol. The language of Yelortol is ,136860,122575
ic,15,103,The language of Loka is Rudtol. The language of Yelortol is ,53540,112790
ic,15,104,The language of Loka is Rudtol. The language of Yelortol is ,88253,138882
ic,15,105,The language of Loka is Rudtol. The language of Yelortol is ,63813,79402
ic,16,100,The language of Loka is Rudtol. The language of Yelortol is ,7174,5763
ic,16,101,The language of Loka is Rudtol. The language of Yelortol is ,107784,117805
ic,16,102,The language of Loka is Rudtol. The language of Yelortol is ,122805,123549
ic,16,103,The language of Loka is Rudtol. The language of Yelortol is ,117026,137735
ic,16,104,The language of Loka is Rudtol. The language of Yelortol is ,68925,129341
ic,16,105,The language of Loka is Rudtol. The language of Yelortol is ,114286,106053
ic,17,100,The language of Loka is Rudtol. The language of Yelortol is ,16947,8096
ic,17,101,The language of Loka is Rudtol. The language of Yelortol is ,125834,128639
ic,17,102,The language of Loka is Rudtol. The language of Yelortol is ,134189,133044
ic,17,103,The language of Loka is Rudtol. The language of Yelortol is ,131115,139185
ic,17,104,The language of Loka is Rudtol. The language of Yelortol is ,135038,146111
ic,17,105,The language of Loka is Rudtol. The language of Yelortol is ,127686,105569
ic,18,100,The language of Loka is Rudtol. The language of Yelortol is ,20653,8098
ic,18,101,The language of Loka is Rudtol. The language of Yelortol is ,126821,120503
ic,18,102,The language of Loka is Rudtol. The language of Yelortol is ,141310,137281
ic,18,103,The language of Loka is Rudtol. The language of Yelortol is ,144739,141978
ic,18,104,The language of Loka is Rudtol. The language of Yelortol is ,147368,148628
ic,18,105,The language of Loka is Rudtol. The language of Yelortol is ,130707,118037
ic,19,100,The language of Loka is Rudtol. The language of Yelortol is ,9216,4298
ic,19,101,The language of Loka is Rudtol. The language of Yelortol is ,120966,104704
ic,19,102,The language of Loka is Rudtol. The language of Yelortol is ,148577,130726
ic,19,103,The language of Loka is Rudtol. The language of Yelortol is ,142953,117563
ic,19,104,The language of Loka is Rudtol. The language of Yelortol is ,144817,139875
ic,19,105,The language of Loka is Rudtol. The language of Yelortol is ,129319,108576
ic,20,100,The language of Loka is Rudtol. The language of Yelortol is ,7179,1958
ic,20,101,The language of Loka is Rudtol. The language of Yelortol is ,99143,70158
ic,20,102,The language of Loka is Rudtol. The language of Yelortol is ,148258,123475
ic,20,103,The language of Loka is Rudtol. The language of Yelortol is ,150083,121882
ic,20,104,The language of Loka is Rudtol. The language of Yelortol is ,147343,126853
ic,20,105,The language of Loka is Rudtol. The language of Yelortol is ,133430,111843
ic,21,100,The language of Loka is Rudtol. The language of Yelortol is ,50,1293
ic,21,101,The language of Loka is Rudtol. The language of Yelortol is ,42843,96690
ic,21,102,The language of Loka is Rudtol. The language of Yelortol is ,140918,125563
ic,21,103,The language of Loka is Rudtol. The language of Yelortol is ,148326,125344
ic,21,104,The language of Loka is Rudtol. The language of Yelortol is ,130509,138509
ic,21,105,The language of Loka is Rudtol. The language of Yelortol is ,104625,68841
ic,22,100,The language of Loka is Rudtol. The language of Yelortol is ,1,654
ic,22,101,The language of Loka is Rudtol. The language of Yelortol is ,26890,102449
ic,22,102,The language of Loka is Rudtol. The language of Yelortol is ,106903,123971
ic,22,103,The language of Loka is Rudtol. The language of Yelortol is ,129682,110487
ic,22,104,The language of Loka is Rudtol. The language of Yelortol is ,91478,121329
ic,22,105,The language of Loka is Rudtol. The language of Yelortol is ,19143,36684
ic,23,100,The language of Loka is Rudtol. The language of Yelortol is ,2,16
ic,23,101,The language of Loka is Rudtol. The language of Yelortol is ,26973,89385
ic,23,102,The language of Loka is Rudtol. The language of Yelortol is ,98496,124336
ic,23,103,The language of Loka is Rudtol. The language of Yelortol is ,78825,68389
ic,23,104,The language of Loka is Rudtol. The language of Yelortol is ,51924,105449
ic,23,105,The language of Loka is Rudtol. The language of Yelortol is ,24322,44500
